Symbol,Date,Assets,Liabilities,Revenue,Earnings,EPS
NWS,2015/6/30,15035000000,3070000000,8524000000,88000000,
NWS,2016/6/30,15483000000,3899000000,8292000000,150000000,
NWSA,2013/6/30,15643000000,3065000000,8891000000,0,
NWSA,2014/6/30,16489000000,3226000000,8486000000,237000000,0.41
NWSA,2015/6/30,15035000000,3070000000,8524000000,88000000,-0.26
NWSA,2016/6/30,15483000000,3899000000,8292000000,150000000,0.3
O,2012/12/31,5429348000,3016554000,484581000,-768661000,0.86
O,2013/12/31,9924441000,4538994000,780209000,-991794000,1.06
O,2014/12/31,11012622000,5399221000,933505000,-1246964000,1.04
O,2015/12/31,11865870000,5334274000,1023285000,-1530210000,1.09
OKE,2012/12/31,15855275000,13725666000,10184121000,2059024000,1.75
OKE,2013/12/31,17741481000,15403630000,11871879000,2020815000,1.29
OKE,2014/12/31,15261773000,14669658000,12195091000,138128000,1.5
OKE,2015/12/31,15446111000,15110313000,7763206000,0,1.17
OMC,2013/12/31,22098700000,18516300000,14584500000,8961200000,3.73
OMC,2014/12/31,21428400000,18578400000,15317800000,9576900000,4.27
OMC,2015/12/31,22110700000,19658300000,15134400000,10178200000,4.43
OMC,2016/12/31,23165400000,21003400000,15416900000,5677200000,
ORLY,2012/12/31,5749187000,3640880000,6182184000,1023267000,4.83
ORLY,2013/12/31,6067208000,4100887000,6649237000,846333000,6.14
ORLY,2014/12/31,6532083000,4513665000,7216081000,822473000,7.46
ORLY,2015/12/31,6676684000,4715370000,7966674000,678840000,9.32
OXY,2012/12/31,64210000000,24194000000,20100000000,37990000000,5.67
OXY,2013/12/31,69443000000,26317000000,20170000000,41831000000,7.33
OXY,2014/12/31,56259000000,21300000000,19312000000,36067000000,0.79
OXY,2015/12/31,43437000000,19087000000,12480000000,25960000000,-10.23
PAYX,2013/5/31,6163700000,4390000000,2326200000,1088500000,1.56
PAYX,2014/5/31,6370100000,4593100000,2518900000,957500000,1.72
PAYX,2015/5/31,6467500000,4682000000,2739600000,894300000,1.86
PAYX,2016/5/31,6440800000,4529100000,2951900000,926200000,2.1
PBCT,2012/12/31,30324400000,25285600000,1355300000,756200000,0.72
PBCT,2013/12/31,33213700000,28645300000,1346100000,779000000,0.74
PBCT,2014/12/31,35997100000,31364000000,1381400000,826700000,0.84
PBCT,2015/12/31,38877400000,34145800000,1421300000,880800000,0.86
PBI,2012/12/31,7859891000,7749260000,3823713000,4744802000,2.22
PBI,2013/12/31,6772708000,6567532000,3791335000,4715564000,0.71
PBI,2014/12/31,6499702000,6422443000,3821504000,4897708000,1.65
PBI,2015/12/31,6141462000,5962740000,3578060000,5155537000,2.04
PCAR,2012/12/31,18627800000,10707700000,16596800000,5596400000,3.13
PCAR,2013/12/31,20725500000,11617400000,16661000000,6165100000,3.31
PCAR,2014/12/31,20618800000,11214000000,18534400000,6863800000,3.83
PCAR,2015/12/31,21109800000,11605100000,18671300000,7536800000,4.52
PCG,2013/12/31,55605000000,41011000000,15598000000,4742000000,1.83
PCG,2014/12/31,60127000000,44127000000,17090000000,5316000000,3.07
PCG,2015/12/31,63234000000,46406000000,16833000000,5301000000,1.81
PCG,2016/12/31,68598000000,50406000000,17666000000,5751000000,
PCLN,2012/12/31,6569742000,2672767000,5260956000,2368611000,28.48
PCLN,2013/12/31,10444460000,3534731000,6793306000,4218752000,37.17
PCLN,2014/12/31,14770977000,6204283000,8441971000,6640505000,46.3
PCLN,2015/12/31,17420575000,8625106000,9223987000,9191865000,50.09
PDCO,2013/4/27,2681778000,1287323000,3637212000,1463358000,2.04
PDCO,2014/4/26,2864677000,1393013000,3585141000,1531198000,1.99
PDCO,2015/4/25,2945248000,1431125000,3910865000,1630148000,2.26
PDCO,2016/4/30,3520804000,2079058000,5386703000,1529158000,1.93
PEG,2012/12/31,31725000000,20945000000,9781000000,6942000000,2.52
PEG,2013/12/31,32522000000,20914000000,9968000000,7457000000,2.46
PEG,2014/12/31,35287000000,23102000000,10886000000,8227000000,3
PEG,2015/12/31,37535000000,24469000000,10415000000,9117000000,3.32
PEP,2013/12/28,77478000000,53069000000,66415000000,46420000000,4.37
PEP,2014/12/27,70509000000,52931000000,66683000000,49092000000,4.31
PEP,2015/12/26,69667000000,57599000000,63056000000,50472000000,3.71
PEP,2016/12/31,74129000000,62883000000,62799000000,52518000000,
PFE,2012/12/31,1.86E+11,1.05E+11,54657000000,54240000000,1.96
PFE,2013/12/31,1.72E+11,95794000000,51584000000,69732000000,3.23
PFE,2014/12/31,1.68E+11,96265000000,49605000000,72176000000,1.44
PFE,2015/12/31,1.67E+11,1.03E+11,48851000000,71993000000,1.13
PFG,2013/12/31,2.08E+11,1.99E+11,9289500000,5405400000,2.99
PFG,2014/12/31,2.19E+11,2.09E+11,10477600000,6114100000,3.7
PFG,2015/12/31,2.19E+11,2.09E+11,11964400000,6875900000,4.11
PFG,2016/12/31,2.28E+11,2.18E+11,12394100000,7720400000,
PG,2013/12/31,2951013000,998937000,2104745000,-92692000,
PG,2014/12/31,3837672000,1287421000,2819557000,216644000,
PG,2015/12/31,5609132000,1954295000,4103728000,852700000,
PG,2016/12/31,6973466000,2524221000,4860427000,1748222000,
PGR,2012/12/31,22694700000,16687700000,17083900000,3454400000,1.5
PGR,2013/12/31,24408200000,18218700000,18170900000,3500000000,1.95
PGR,2014/12/31,25787600000,18859000000,19391400000,4133400000,2.17
PGR,2015/12/31,29819300000,22529900000,20853800000,4686600000,2.16
PH,2013/6/30,12540898000,6802472000,13015704000,8421270000,6.36
PH,2014/6/30,13274362000,6614934000,13215971000,9174189000,6.98
PH,2015/6/30,12279282000,7174995000,12711744000,9841885000,7.08
PH,2016/6/30,12056738000,7481483000,11360753000,10302866000,5.96
PHM,2013/12/31,8734143000,4085191000,5679595000,1593918000,6.79
PHM,2014/12/31,8569410000,3764456000,5822363000,1728953000,1.27
PHM,2015/12/31,9189406000,4430081000,5981964000,1662641000,1.38
PHM,2016/12/31,10178200000,5518837000,7668476000,1540208000,
PKI,2012/12/30,3901762000,1961950000,2105188000,1548573000,0.61
PKI,2013/12/29,3946712000,1952225000,2157586000,1684364000,1.49
PKI,2014/12/28,4127576000,2085474000,2237219000,1810545000,1.4
PKI,2016/1/3,4166295000,2055854000,2262359000,1991431000,1.89
PM,2013/12/31,38168000000,45934000000,80029000000,27843000000,5.26
PM,2014/12/31,35187000000,47816000000,80106000000,29249000000,4.76
PM,2015/12/31,33956000000,47200000000,73908000000,29842000000,4.42
PM,2016/12/31,36851000000,49539000000,74953000000,30397000000,
PNC,2012/12/31,3.05E+11,2.66E+11,16606000000,20265000000,5.36
PNC,2013/12/31,3.20E+11,2.78E+11,16872000000,23251000000,7.48
PNC,2014/12/31,3.45E+11,3.01E+11,16281000000,26200000000,7.44
PNC,2015/12/31,3.58E+11,3.14E+11,16270000000,29043000000,7.52
PNR,2012/12/31,11882700000,5511600000,4306800000,1292300000,-0.84
PNR,2013/12/31,11743300000,5648000000,6999700000,1829100000,2.67
PNR,2014/12/31,10655200000,5991400000,7039000000,2044000000,1.13
PNR,2015/12/31,11857000000,7848200000,6449000000,1791700000,-0.42
PNW,2012/12/31,13379615000,9406809000,3301804000,1624102000,3.48
PNW,2013/12/31,13508686000,9314216000,3454628000,1785273000,3.69
PNW,2014/12/31,14288890000,9921397000,3491632000,1926065000,3.59
PNW,2015/12/31,15028258000,10444341000,3495443000,2092803000,3.94
PPG,2013/12/31,15863000000,10931000000,14265000000,12757000000,22.53
PPG,2014/12/31,17535000000,12355000000,14791000000,14498000000,15.2
PPG,2015/12/31,17076000000,12093000000,14766000000,15521000000,5.18
PPG,2016/12/31,15769000000,10943000000,14751000000,15984000000,
PPL,2012/12/31,43634000000,33154000000,12132000000,5478000000,2.61
PPL,2013/12/31,46259000000,33793000000,7263000000,5709000000,1.85
PPL,2014/12/31,48606000000,34978000000,7852000000,6462000000,2.64
PPL,2015/12/31,39301000000,29382000000,7669000000,2953000000,1.01
PRU,2012/12/31,7.09E+11,6.71E+11,84847000000,16066000000,-0.48
PRU,2013/12/31,7.32E+11,6.97E+11,41461000000,14531000000,-1.55
PRU,2014/12/31,7.67E+11,7.25E+11,54105000000,14888000000,-2.69
PRU,2015/12/31,7.57E+11,7.15E+11,57119000000,18931000000,12.37
PSX,2012/12/31,48073000000,27298000000,1.79E+11,2713000000,6.55
PSX,2013/12/31,49798000000,27848000000,1.72E+11,5622000000,6.07
PSX,2014/12/31,48692000000,27102000000,1.61E+11,9309000000,8.4
PSX,2015/12/31,48580000000,25480000000,98975000000,12348000000,7.78
PVH,2013/2/3,7731687000,4479118000,6043000000,1445673000,5.98
PVH,2014/2/2,11575600000,7240400000,8186400000,1574800000,1.77
PVH,2015/2/1,10824900000,6460600000,8241200000,2001300000,5.33
PVH,2016/1/31,10696400000,6144100000,8020300000,2561200000,6.95
PWR,2012/12/31,5140757000,1374209000,5920269000,668156000,1.44
PWR,2013/12/31,5793245000,1559057000,6411577000,1070077000,1.87
PWR,2014/12/31,6253583000,1739110000,7747229000,1366791000,1.35
PWR,2015/12/31,5213543000,2128049000,7572436000,1677698000,1.59
PX,2012/12/31,18090000000,12026000000,11224000000,9534000000,5.67
PX,2013/12/31,20255000000,13646000000,11925000000,10528000000,5.94
PX,2014/12/31,19769000000,14146000000,12273000000,11461000000,5.79
PX,2015/12/31,18319000000,13930000000,10776000000,12229000000,5.39
PYPL,2014/12/31,21917000000,13669000000,8025000000,0,
PYPL,2015/12/31,28881000000,15122000000,9248000000,668000000,1
PYPL,2016/12/31,33103000000,18391000000,10842000000,2069000000,
QCOM,2013/9/29,45516000000,9428000000,24866000000,25461000000,3.99
QCOM,2014/9/28,48574000000,9405000000,26487000000,30799000000,4.73
QCOM,2015/9/27,50796000000,19375000000,25281000000,31226000000,3.26
QCOM,2016/9/25,52359000000,20581000000,23554000000,30936000000,3.84
QRVO,2014/3/29,920312000,243961000,1148231000,-607266000,
QRVO,2015/3/28,6892379000,719219000,1710966000,-410963000,2.17
QRVO,2016/4/2,6596819000,1597147000,2610726000,-439808000,-0.2
R,2013/12/31,9103782000,7207068000,6419285000,1390756000,4.57
R,2014/12/31,9850871000,8031784000,6638774000,1450509000,4.14
R,2015/12/31,10952580000,8965469000,6571893000,1667080000,5.75
R,2016/12/31,10902454000,8850179000,6786984000,1827026000,
RCL,2012/12/31,19827930000,11519181000,7688024000,5744791000,0.08
RCL,2013/12/31,20072947000,11264682000,7959894000,6054952000,2.16
RCL,2014/12/31,20713190000,12428831000,8073855000,6575248000,3.45
RCL,2015/12/31,20921855000,12858816000,8299074000,6944862000,3.03
REGN,2013/12/31,2951013000,998937000,2104745000,-92692000,4.33
REGN,2014/12/31,3837672000,1287421000,2819557000,216644000,3.46
REGN,2015/12/31,5609132000,1954295000,4103728000,852700000,6.17
REGN,2016/12/31,6973466000,2524221000,4860427000,1748222000,
RHI,2013/12/31,1490271000,570628000,4245895000,13315000,1.85
RHI,2014/12/31,1647267000,667409000,4695014000,36836000,2.28
RHI,2015/12/31,1671044000,667263000,5094933000,34467000,2.72
RHI,2016/12/31,1777971000,691372000,5250399000,84562000,
RHT,2013/2/28,2813660000,1293499000,1328817000,541880000,0.78
RHT,2014/2/28,3106619000,1555454000,1534615000,720172000,0.94
RHT,2015/2/28,3784569000,2496231000,1789489000,900373000,0.97
RHT,2016/2/29,4155099000,2820667000,2052230000,1099738000,1.09
RL,2013/3/30,5418000000,1633000000,6945000000,4647000000,8.21
RL,2014/3/29,6088000000,2054000000,7450000000,5257000000,8.55
RL,2015/3/28,6106000000,2215000000,7620000000,5787000000,7.96
RL,2016/4/2,6213000000,2469000000,7405000000,6015000000,4.65
ROK,2013/9/30,5844600000,3259100000,6351900000,4333400000,5.43
ROK,2014/9/30,6224300000,3566200000,6623500000,4839600000,5.98
ROK,2015/9/30,6404700000,4147900000,6307900000,5316900000,6.15
ROK,2016/9/30,7101200000,5111100000,5879500000,5668400000,5.6
ROP,2012/12/31,7071104000,3383378000,2993489000,2489858000,4.95
ROP,2013/12/31,8184981000,3971931000,3238128000,2959196000,5.43
ROP,2014/12/31,8400185000,3644825000,3549494000,3520201000,6.47
ROP,2015/12/31,10168365000,4869418000,3582395000,4110530000,6.92
ROST,2013/2/2,3670561000,1903698000,9721065000,989260000,3.59
ROST,2014/2/1,3896797000,1889495000,10230353000,1190747000,3.93
ROST,2015/1/31,4687370000,2408160000,11041677000,1421724000,4.47
ROST,2016/1/30,4869119000,2397128000,11939999000,1574982000,2.53
RRC,2012/12/31,6728735000,4371343000,1367135000,360990000,0.08
RRC,2013/12/31,7299086000,4884634000,1832253000,450583000,0.71
RRC,2014/12/31,8704604000,5247175000,2042537000,1058355000,3.81
RRC,2015/12/31,6900031000,4140373000,1181704000,317587000,-4.29
RSG,2013/12/31,19949200000,12045700000,8417200000,2632700000,1.63
RSG,2014/12/31,20094000000,12348700000,8803300000,2795000000,1.54
RSG,2015/12/31,20535900000,12761800000,9115000000,3138300000,2.14
RSG,2016/12/31,20629600000,12938300000,9387700000,3324000000,
SBUX,2013/9/29,11516700000,7036500000,14866800000,4130300000,0.01
SBUX,2014/9/28,10752900000,5480900000,16447800000,5206600000,2.75
SBUX,2015/9/27,12416300000,6598300000,19162700000,5974800000,1.84
SBUX,2016/10/2,14329500000,8445500000,21315900000,5949800000,1.91
SCG,2012/12/31,14616000000,10462000000,4176000000,0,3.2
SCG,2013/12/31,15164000000,10500000000,4495000000,2444000000,3.4
SCG,2014/12/31,16818000000,11831000000,4951000000,2684000000,3.79
SCG,2015/12/31,17146000000,11703000000,4380000000,3118000000,5.22
SCHW,2012/12/31,1.34E+11,1.24E+11,4883000000,8554000000,0.69
SCHW,2013/12/31,1.44E+11,1.33E+11,5435000000,9253000000,0.78
SCHW,2014/12/31,1.55E+11,1.43E+11,6058000000,10198000000,0.96
SCHW,2015/12/31,1.84E+11,1.70E+11,6380000000,11253000000,1.04
SE,2012/12/31,30587000000,21615000000,5075000000,2165000000,1.44
SE,2013/12/31,33533000000,25039000000,5518000000,2383000000,1.55
SE,2014/12/31,33998000000,25838000000,5903000000,2541000000,1.61
SE,2015/12/31,32923000000,26397000000,5234000000,1741000000,0.29
SEE,2013/12/31,9176000000,7761100000,7690800000,302200000,0.64
SEE,2014/12/31,7953200000,6790400000,7750500000,448500000,1.22
SEE,2015/12/31,7405000000,6877900000,7031500000,675200000,1.63
SEE,2016/12/31,7389100000,6779400000,6778300000,1040000000,
SHW,2012/12/31,6234737000,4442933000,9534462000,1226467000,6.15
SHW,2013/12/31,6382507000,4607972000,10185532000,1774050000,7.41
SHW,2014/12/31,5706052000,4709582000,11129533000,2424674000,8.95
SHW,2015/12/31,5791855000,4923945000,11339304000,3228876000,11.38
SIG,2013/2/2,3719000000,1389100000,3983400000,2268400000,4.37
SIG,2014/2/1,4029200000,1466100000,4209200000,2812900000,4.59
SIG,2015/2/2,6214300000,3403900000,5736300000,3135700000,
SIG,2016/1/30,6474400000,3413700000,6550200000,3534600000,5.89
SJM,2013/4/30,9031800000,3883000000,5897700000,1075500000,5
SJM,2014/4/30,9060200000,4030600000,5610600000,1091000000,5.42
SJM,2015/4/30,16806300000,9719400000,5692700000,1159200000,3.33
SJM,2016/4/30,15984100000,8975600000,7811200000,1267700000,5.77
SLG,2012/12/31,14386296000,7966494000,1290052000,1701092000,1.75
SLG,2013/12/31,14959001000,8433596000,1371065000,1619150000,0.39
SLG,2014/12/31,17096587000,10159213000,1519978000,1607689000,0.59
SLG,2015/12/31,19857941000,12570476000,1662829000,1643546000,1.02
SNA,2013/12/31,4110000000,1996800000,3237500000,2324100000,
SNA,2015/1/3,4310100000,2102300000,3492600000,2637200000,7.26
SNA,2016/1/2,4331100000,1918400000,3593100000,2986900000,8.24
SNA,2016/12/31,4723200000,2106000000,3711800000,3384900000,
SNI,2012/12/31,4138798000,2317874000,2307182000,452598000,4.48
SNI,2013/12/31,4438447000,2339444000,2530809000,662574000,3.43
SNI,2014/12/31,4657481000,3275034000,2665456000,79994000,3.86
SNI,2015/12/31,6672314000,5148383000,3018227000,305386000,4.68
SO,2012/12/31,63149000000,43770000000,16537000000,0,2.7
SO,2013/12/31,64546000000,44407000000,17087000000,0,1.88
SO,2014/12/31,70233000000,48932000000,18467000000,0,2.19
SO,2015/12/31,78318000000,56218000000,17489000000,0,2.6
SPG,2012/12/31,32586606000,26676003000,4256157000,-3083190000,4.72
SPG,2013/12/31,33324574000,27475168000,4543849000,-3218686000,4.24
SPG,2014/12/31,29532330000,24439153000,4870818000,-4208183000,4.52
SPG,2015/12/31,30650673000,26179209000,5266103000,-4266930000,5.88
SPGI,2013/12/31,6061000000,4760000000,4702000000,7384000000,5.01
SPGI,2014/12/31,6773000000,6285000000,5051000000,6946000000,-0.42
SPGI,2015/12/31,8183000000,7989000000,5313000000,7636000000,4.26
SPGI,2016/12/31,8669000000,8019000000,5661000000,9210000000,
SPLS,2013/2/2,12280005000,6151852000,24380510000,6694207000,-0.31
SPLS,2014/2/1,11174876000,5042613000,23114000000,7001755000,0.95
SPLS,2015/1/31,10308000000,5003000000,22492000000,6829000000,0.21
SPLS,2016/1/30,10172000000,4796000000,21059000000,6900000000,0.59
SRCL,2012/12/31,3546738000,2004945000,1913149000,1463277000,3.14
SRCL,2013/12/31,3887973000,2137512000,2142807000,1610964000,3.62
SRCL,2014/12/31,4373302000,2478290000,2555601000,1743371000,3.84
SRCL,2015/12/31,7077450000,4347559000,2985908000,1868645000,3.02
SRE,2012/12/31,36499000000,26138000000,9647000000,8441000000,3.56
SRE,2013/12/31,37244000000,26236000000,10557000000,8827000000,4.1
SRE,2014/12/31,39651000000,28325000000,11035000000,9339000000,4.72
SRE,2015/12/31,41150000000,29341000000,10231000000,9994000000,5.43
STI,2012/12/31,1.73E+11,1.52E+11,11240000000,10817000000,3.62
STI,2013/12/31,1.75E+11,1.54E+11,8602000000,11936000000,2.43
STI,2014/12/31,1.90E+11,1.67E+11,8707000000,13295000000,3.26
STI,2015/12/31,1.91E+11,1.67E+11,8533000000,14686000000,3.62
STT,2013/12/31,2.43E+11,2.23E+11,10275000000,13395000000,4.71
STT,2014/12/31,2.74E+11,2.53E+11,10666000000,14737000000,4.65
STT,2015/12/31,2.45E+11,2.24E+11,10760000000,16049000000,4.53
STT,2016/12/31,2.43E+11,2.21E+11,10635000000,17459000000,
STX,2013/6/28,9243000000,5748000000,14351000000,-1778000000,4.97
STX,2014/6/27,9492000000,6660000000,13724000000,-2677000000,4.66
STX,2015/7/3,9845000000,6827000000,13739000000,-2686000000,5.38
STX,2016/7/1,8252000000,6659000000,11160000000,-4311000000,0.83
STZ,2013/2/28,7638100000,4777800000,2796100000,2495100000,
STZ,2014/2/28,14302100000,9320800000,4867700000,4438200000,
STZ,2015/2/28,15093000000,9322300000,6028000000,5277500000,
STZ,2016/2/29,16965000000,10405400000,6548400000,6090500000,
SWK,2013/12/28,16535100000,9735900000,10889500000,3484900000,3.16
SWK,2015/1/3,15849100000,9420000000,11338600000,3926300000,
SWK,2016/1/2,15127800000,9316200000,11171800000,4491700000,5.96
SWK,2016/12/31,15634900000,9267900000,11406900000,5127300000,
SWKS,2013/9/27,2333100000,232000000,1792000000,378900000,1.48
SWKS,2014/10/3,2973800000,441400000,2291500000,794900000,2.44
SWKS,2015/10/2,3719400000,560200000,3258400000,1469200000,4.21
SWKS,2016/9/30,3855400000,314000000,3289000000,2263600000,5.27
SWN,2012/12/31,6737527000,3701655000,2730000000,1949150000,-2.03
SWN,2013/12/31,8048000000,4426000000,3371000000,2653000000,2.01
SWN,2014/12/31,14925000000,10263000000,4038000000,3577000000,2.63
SWN,2015/12/31,8110000000,5828000000,3133000000,-1082000000,
SYF,2012/12/31,53462000000,48880000000,10793000000,0,
SYF,2013/12/31,59085000000,53125000000,11813000000,0,
SYF,2014/12/31,75707000000,65229000000,12727000000,1079000000,2.78
SYF,2015/12/31,84135000000,71531000000,13620000000,3293000000,2.66
SYK,2013/12/31,15743000000,6696000000,9021000000,7617000000,2.66
SYK,2014/12/31,17279000000,8684000000,9675000000,7559000000,1.36
SYK,2015/12/31,16223000000,7712000000,9946000000,7792000000,3.82
SYK,2016/12/31,20435000000,10885000000,11325000000,8842000000,
SYMC,2013/3/29,14508000000,9032000000,6906000000,-2046000000,1.09
SYMC,2014/3/28,13539000000,7742000000,4183000000,-1148000000,1.29
SYMC,2015/4/3,13233000000,7298000000,3956000000,-270000000,1.27
SYMC,2016/4/1,11767000000,8091000000,3600000000,-655000000,3.71
SYY,2013/6/29,12678208000,7486398000,44411233000,8512786000,1.68
SYY,2014/6/28,13141113000,7874418000,46516712000,8770751000,1.59
SYY,2015/6/27,17989281000,12729057000,48680752000,8751985000,1.16
SYY,2016/7/2,16721804000,13242196000,50366919000,9006138000,1.66
T,2012/12/31,2.72E+11,1.80E+11,1.27E+11,22481000000,1.25
T,2013/12/31,2.78E+11,1.87E+11,1.29E+11,31141000000,3.39
T,2014/12/31,2.97E+11,2.07E+11,1.32E+11,31081000000,1.19
T,2015/12/31,4.03E+11,2.80E+11,1.47E+11,33671000000,2.37
TAP,2013/12/31,15580100000,6974900000,4206100000,4199500000,3.1
TAP,2014/12/31,13980100000,6116800000,4146300000,4439900000,2.78
TAP,2015/12/31,12276300000,5233300000,3567500000,4496000000,1.94
TAP,2016/12/31,29341500000,17922800000,4885000000,6119000000,
TDC,2012/12/31,3066000000,1287000000,2665000000,1656000000,2.49
TDC,2013/12/31,3096000000,1239000000,2692000000,2033000000,2.31
TDC,2014/12/31,3132000000,1425000000,2732000000,656000000,2.36
TDC,2015/12/31,2530000000,1681000000,2530000000,-204000000,-1.53
TDG,2013/9/30,6148879000,6485260000,1924400000,-1004244000,-0.2
TDG,2014/9/30,6756848000,8312947000,2372906000,-2150293000,1.91
TDG,2015/9/30,8303935000,9342241000,2707115000,-1717232000,2.5
TDG,2016/9/30,10726277000,11377767000,3171411000,-1146963000,2.77
TEL,2013/9/27,18461000000,10081000000,11390000000,2472000000,3.05
TEL,2014/9/26,20152000000,11145000000,11973000000,4253000000,4.34
TEL,2015/9/25,20589000000,11004000000,12233000000,6673000000,5.98
TEL,2016/9/30,17608000000,9123000000,12238000000,8682000000,5.49
TGNA,2012/12/30,6379886000,4029272000,5353197000,7514858000,1.83
TGNA,2013/12/29,9240706000,6547608000,1603123000,7720903000,1.7
TGNA,2014/12/31,11242195000,7987281000,2626141000,8602369000,
TGNA,2015/12/31,8537758000,6345787000,3050945000,7111129000,2.04
TGT,2013/2/2,48163000000,31605000000,73301000000,13155000000,4.57
TGT,2014/2/1,44553000000,28322000000,71279000000,12599000000,3.1
TGT,2015/1/31,41172000000,27175000000,72618000000,9644000000,-2.58
TGT,2016/1/30,40262000000,27305000000,73785000000,8188000000,5.35
TIF,2013/1/31,4630850000,2032118000,3794249000,1671341000,3.28
TIF,2014/1/31,4752351000,2031914000,4031100000,1682398000,1.42
TIF,2015/1/31,5180600000,2345500000,4249900000,1950700000,3.75
TIF,2016/1/31,5129700000,2218300000,4104900000,2012500000,3.61
TJX,2013/2/2,9511855000,5845918000,25878372000,3155427000,2.6
TJX,2014/2/1,10201022000,5971129000,27422696000,3724408000,3
TJX,2015/1/31,10988750000,6724520000,29078407000,4133882000,3.2
TJX,2016/1/30,11499482000,7192407000,30944938000,4311051000,3.38
TMK,2012/12/31,18776910000,14415124000,3589516000,3403338000,5.48
TMK,2013/12/31,18191744000,14415402000,3494253000,3495533000,5.76
TMK,2014/12/31,20272259000,15574793000,3620095000,3376846000,4.15
TMK,2015/12/31,19853213000,15797661000,3766065000,3614369000,4.21
TMO,2012/12/31,27444600000,11979900000,12509900000,7697300000,3.24
TMO,2013/12/31,31863400000,15007300000,13090300000,8753300000,3.53
TMO,2014/12/31,42852100000,22304000000,16889600000,10406900000,4.76
TMO,2015/12/31,40889000000,19538800000,16965400000,12142300000,4.96
TRIP,2012/12/31,1299194000,572226000,763000000,196438000,1.39
TRIP,2013/12/31,1473000000,608000000,945000000,402000000,1.44
TRIP,2014/12/31,1948000000,823000000,1246000000,628000000,1.58
TRIP,2015/12/31,2128000000,716000000,1492000000,826000000,1.38
TRV,2013/12/31,1.04E+11,79016000000,26191000000,24291000000,9.84
TRV,2014/12/31,1.03E+11,78242000000,27174000000,27251000000,10.82
TRV,2015/12/31,1.00E+11,76586000000,26815000000,29945000000,10.99
TRV,2016/12/31,1.00E+11,77024000000,27625000000,32196000000,
TSCO,2012/12/29,1706808000,681834000,4664120000,1371733000,3.89
TSCO,2013/12/28,1903391000,656497000,5164784000,1631483000,2.35
TSCO,2014/12/27,2034571000,741010000,5711715000,1918307000,2.69
TSCO,2015/12/26,2370826000,977532000,6226507000,2225601000,3.03
TSN,2013/10/3,12177000000,5976000000,34374000000,4999000000,
TSN,2014/10/3,23956000000,15066000000,37580000000,5748000000,
TSN,2015/10/3,22969000000,13278000000,41373000000,6813000000,
TSN,2016/10/1,22373000000,12765000000,36881000000,8348000000,
TSO,2012/12/31,10702000000,6451000000,29809000000,3649000000,5.33
TSO,2013/12/31,13389000000,9087000000,37601000000,3940000000,3.05
TSO,2014/12/31,16491000000,12037000000,40633000000,4642000000,6.56
TSO,2015/12/31,16332000000,11119000000,28711000000,5954000000,12.5
TSS,2012/12/31,2023838000,598628000,1793557000,1549063000,1.3
TSS,2013/12/31,3686568000,2105491000,2064305000,1718204000,1.3
TSS,2014/12/31,3733581000,2040819000,2446877000,1966370000,1.73
TSS,2015/12/31,3908300000,2065282000,2779541000,2256058000,1.98
TXN,2012/12/31,20021000000,9060000000,12825000000,27205000000,1.53
TXN,2013/12/31,18938000000,8131000000,12205000000,28173000000,1.94
TXN,2014/12/31,17372000000,6982000000,13045000000,29653000000,2.61
TXN,2015/12/31,16230000000,6284000000,13000000000,31176000000,2.86
TXT,2012/12/29,13033000000,10042000000,12237000000,3824000000,2.1
TXT,2013/12/28,12944000000,8560000000,12104000000,4045000000,1.78
TXT,2015/1/3,14605000000,10333000000,13878000000,4623000000,2.15
TXT,2016/1/2,14708000000,9744000000,13423000000,5298000000,2.52
UA,2012/12/31,1157083000,340161000,1834921000,493181000,1.23
UA,2013/12/31,1577741000,524387000,2332051000,653842000,1.54
UA,2014/12/31,2095083000,744783000,3084370000,856687000,0.98
UA,2015/12/31,2868900000,1200678000,3963313000,1076533000,1.08
UAA,2012/12/31,1157083000,340161000,1834921000,493181000,
UAA,2013/12/31,1577741000,524387000,2332051000,653842000,
UAA,2014/12/31,2095083000,744783000,3084370000,856687000,
UAA,2015/12/31,2868900000,1200678000,3963313000,1076533000,
UAL,2012/12/31,37628000000,37147000000,37152000000,-5586000000,-2.18
UAL,2013/12/31,36812000000,33828000000,38279000000,-5015000000,1.64
UAL,2014/12/31,36595000000,34199000000,38901000000,-3883000000,3.05
UAL,2015/12/31,40861000000,31895000000,37864000000,3457000000,19.52
UDR,2012/12/31,6859103000,3866187000,716612000,-1143781000,0.85
UDR,2013/12/31,6807722000,3996074000,758926000,-1342070000,0.16
UDR,2014/12/31,6828728000,4093631000,818046000,-1528917000,0.6
UDR,2015/12/31,7663844000,4764089000,894638000,-1584459000,1.3
UHS,2012/12/31,8200843000,5487498000,6961400000,2962433000,4.57
UHS,2013/12/31,8311723000,5061744000,7367873000,3499337000,5.21
UHS,2014/12/31,8974443000,5238497000,8205088000,4015387000,5.52
UHS,2015/12/31,9634113000,5384466000,9043451000,4566521000,6.89
ULTA,2013/2/2,1275249000,488307000,2220256000,296861000,2.73
ULTA,2014/2/2,1602727000,599633000,2670573000,462378000,
ULTA,2015/1/31,1983170000,735661000,3241369000,679593000,4
ULTA,2016/1/31,2230918000,788032000,3924116000,832215000,
UNH,2013/12/31,81882000000,49733000000,1.22E+11,33047000000,5.59
